id,name,hex6,url,lrv,r,g,b,hex6_detail,description
4005-8A,Mysterious Blue,8EABD3,https://www.valspar.com/en/colors/browse-colors/lowes/blue/mysterious-blue-4005-8a,39.384,142,171,211,8EABD3,
8004-37E,Pearl Gray,9AA9AC,https://www.valspar.com/en/colors/browse-colors/lowes/blue/pearl-gray-8004-37e,38.0,154,169,172,9AA9AC,
P068,Blue Bird Morning,86B9CB,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blue-bird-morning-p068,44.111,134,185,203,86B9CB,
V108-3,Glacier Bay,9AB5C6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/glacier-bay-v108-3,43.967,154,181,198,9AB5C6,
V030-2,Blue Fiesta,57BED7,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blue-fiesta-v030-2,43.826,87,190,215,57BED7,
4004-5C,Lovebirds,87A8C2,https://www.valspar.com/en/colors/browse-colors/lowes/blue/lovebirds-4004-5c,37.186,135,168,194,87A8C2,
V074-4,Lavender Blue,A2B2CE,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/lavender-blue-v074-4,43.78,162,178,206,A2B2CE,
5002-8A,Sea Serenade,67AFBE,https://www.valspar.com/en/colors/browse-colors/lowes/blue/sea-serenade-5002-8a,37.106,103,175,190,67AFBE,
V037-2,Safe Haven,A2AED2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/safe-haven-v037-2,42.491,162,174,210,A2AED2,
V032-2,Naxos Sky,59BCDA,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/naxos-sky-v032-2,43.091,89,188,218,59BCDA,
8004-38D,Shale Blue,93A8B1,https://www.valspar.com/en/colors/browse-colors/lowes/blue/shale-blue-8004-38d,37.0,147,168,177,93A8B1,
V073-3,Wings of Pegasus,93B1D6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/wings-of-pegasus-v073-3,42.298,147,177,214,93B1D6,
4005-5C,Coventry Blue,88A7BA,https://www.valspar.com/en/colors/browse-colors/lowes/blue/coventry-blue-4005-5c,36.339,136,167,186,88A7BA,
V070-4,Blue Topaz,72B7D9,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blue-topaz-v070-4,42.268,114,183,217,72B7D9,
V034-2,BFF Blue,68B6E0,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/bff-blue-v034-2,41.728,104,182,224,68B6E0,
4007-8A,Blue Eyes,76A8CD,https://www.valspar.com/en/colors/browse-colors/lowes/blue/blue-eyes-4007-8a,36.308,118,168,205,76A8CD,
M258,Blue Energy,5FBBA5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blue-energy-m258,40.848,95,187,165,5FBBA5,
V107-4,Cool Customer,93AAB8,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/cool-customer-v107-4,38.398,147,170,184,93AAB8,
V109-4,Porcelain Vase,8BA9C1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/porcelain-vase-v109-4,37.732,139,169,193,8BA9C1,
5001-5C,Lucy Blue,81A9B2,https://www.valspar.com/en/colors/browse-colors/lowes/blue/lucy-blue-5001-5c,36.111,129,169,178,81A9B2,
V137-4,Wave Goodbye,97A7B4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/wave-goodbye-v137-4,37.371,151,167,180,97A7B4,
T611,New Toile,8DA6B9,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/new-toile-t611,36.314,141,166,185,8DA6B9,
4007-10A,Skyscape,58A9D3,https://www.valspar.com/en/colors/browse-colors/lowes/blue/skyscape-4007-10a,34.949,88,169,211,58A9D3,
V036-2,Paula Loves Paris,80A5CD,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/paula-loves-paris-v036-2,35.76,128,165,205,80A5CD,
V073-4,Violetta,87A4C8,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/violetta-v073-4,35.844,135,164,200,87A4C8,
V072-4,Boo Blue,71A6CE,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/boo-blue-v072-4,35.277,113,166,206,71A6CE,
5001-7C,Tidal Basin,66A8C5,https://www.valspar.com/en/colors/browse-colors/lowes/blue/tidal-basin-5001-7c,34.997,102,168,197,66A8C5,
V033-2,Infinity,47A8D8,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/infinity-v033-2,34.384,71,168,216,47A8D8,
8002-41D,Blue Ridge Mist,72A7B9,https://www.valspar.com/en/colors/browse-colors/lowes/blue/blue-ridge-mist-8002-41d,35.0,114,167,185,72A7B9,
T614,In the Deep End,869F9F,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/in-the-deep-end-t614,32.283,134,159,159,869F9F,
V105-4,Brocade Blue,859EA5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/brocade-blue-v105-4,32.043,133,158,165,859EA5,
V108-4,Lake Okoboji,7D9DB0,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/lake-okoboji-v108-4,31.663,125,157,176,7D9DB0,
4006-3C,Blue Skylights,86A1B1,https://www.valspar.com/en/colors/browse-colors/lowes/blue/blue-skylights-4006-3c,33.686,134,161,177,86A1B1,
M249,Marrakech Mile,01A7B8,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/marrakech-mile-m249,31.099,1,167,184,01A7B8,
V106-4,Blue Nuthatch,7F9CA8,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blue-nuthatch-v106-4,31.078,127,156,168,7F9CA8,
4008-3C,Silver Fox,8BA1AC,https://www.valspar.com/en/colors/browse-colors/lowes/blue/silver-fox-4008-3c,33.772,139,161,172,8BA1AC,
T622,Cats and Dogs,7F9BAC,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/cats-and-dogs-t622,30.945,127,155,172,7F9BAC,
V069-4,Crisp French Blue,6B9DB6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/crisp-french-blue-v069-4,30.689,107,157,182,6B9DB6,
4008-5C,Summerhouse Blue,7AA0B2,https://www.valspar.com/en/colors/browse-colors/lowes/blue/summerhouse-blue-4008-5c,32.577,122,160,178,7AA0B2,
V068-4,Blue Chiffon,5F9FAF,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blue-chiffon-v068-4,30.313,95,159,175,5F9FAF,
5002-10A,Ocean Sigh,2AAACA,https://www.valspar.com/en/colors/browse-colors/lowes/blue/ocean-sigh-5002-10a,33.372,42,170,202,2AAACA,
P033,Gulf Stream Blue,619CBE,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/gulf-stream-blue-p033,30.111,97,156,190,619CBE,
V071-4,Estero Sky,489BC6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/estero-sky-v071-4,28.758,72,155,198,489BC6,
8001-38E,The Crowd Roars!,1FA9C3,https://www.valspar.com/en/colors/browse-colors/lowes/blue/the-crowd-roars-8001-38e,33.0,31,169,195,1FA9C3,
V035-2,Delphinium Corsage,4B98CC,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/delphinium-corsage-v035-2,28.417,75,152,204,4B98CC,
M355,Blue Tea,769097,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blue-tea-m355,25.936,118,144,151,769097,
8003-41D,Winter Twilight,739FB1,https://www.valspar.com/en/colors/browse-colors/lowes/blue/winter-twilight-8003-41d,32.0,115,159,177,739FB1,
P107,Palace Intrigue,6D8FA2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/palace-intrigue-p107,25.422,109,143,162,6D8FA2,
V137-5,Steele Blue,7B8C99,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/steele-blue-v137-5,25.334,123,140,153,7B8C99,
8004-39D,Impressionist,849EA8,https://www.valspar.com/en/colors/browse-colors/lowes/blue/impressionist-8004-39d,32.0,132,158,168,849EA8,
T613,Cat's Pajamas,708E9A,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/cats-pajamas-t613,25.116,112,142,154,708E9A,
4007-6A,Nostalgia,7A9CAB,https://www.valspar.com/en/colors/browse-colors/lowes/blue/nostalgia-4007-6a,30.717,122,156,171,7A9CAB,
P069,Left Bank Blue,5C90A4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/left-bank-blue-p069,24.809,92,144,164,5C90A4,
M347,Chivalry,5190A9,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/chivalry-m347,24.689,81,144,169,5190A9,
8002-45D,Paradise Found,769BC1,https://www.valspar.com/en/colors/browse-colors/lowes/blue/paradise-found-8002-45d,31.0,118,155,193,769BC1,
V072-5,Blueberry Festival,498BB8,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blueberry-festival-v072-5,23.247,73,139,184,498BB8,
V068-5,Rickrack,408798,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/rickrack-v068-5,20.69,64,135,152,408798,
T601,Merman,6A8097,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/merman-t601,20.645,106,128,151,6A8097,
4005-3C,Blissful Blue,8598A7,https://www.valspar.com/en/colors/browse-colors/lowes/blue/blissful-blue-4005-3c,30.15,133,152,167,8598A7,
V031-3,Blue to the Bone,0189AC,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blue-to-the-bone-v031-3,20.087,1,137,172,0189AC,
V073-5,Smoky Violet,647E9E,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/smoky-violet-v073-5,20.016,100,126,158,647E9E,
5001-10B,Rolling Sea,3F9FC2,https://www.valspar.com/en/colors/browse-colors/lowes/blue/rolling-sea-5001-10b,29.607,63,159,194,3F9FC2,
V070-5,Lake Henry,4083A2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/lake-henry-v070-5,20.018,64,131,162,4083A2,
8002-40E,Blue Nebula,3DA1B8,https://www.valspar.com/en/colors/browse-colors/lowes/blue/blue-nebula-8002-40e,30.0,61,161,184,3DA1B8,
V109-5,Goddess of the Nile,557690,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/goddess-of-the-nile-v109-5,16.977,85,118,144,557690,
V108-5,Moody Teal,4B7891,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/moody-teal-v108-5,17.029,75,120,145,4B7891,
8003-46D,Cry Me a River,8396B0,https://www.valspar.com/en/colors/browse-colors/lowes/blue/cry-me-a-river-8003-46d,30.0,131,150,176,8396B0,
T612,Flattering Blue,4E7795,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/flattering-blue-t612,16.876,78,119,149,4E7795,
M260,Sea Swirl,3F7993,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/sea-swirl-m260,16.816,63,121,147,3F7993,
V071-5,In the Mood,2077A0,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/in-the-mood-v071-5,16.048,32,119,160,2077A0,
4005-6A,Office Blue,7797AC,https://www.valspar.com/en/colors/browse-colors/lowes/blue/office-blue-4005-6a,29.061,119,151,172,7797AC,
V074-5,Blue Batik,606E9C,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blue-batik-v074-5,16.031,96,110,156,606E9C,
4007-10B,Blue Tango,339BCF,https://www.valspar.com/en/colors/browse-colors/lowes/blue/blue-tango-4007-10b,28.603,51,155,207,339BCF,
V033-3,Blue Lobster,0178AA,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blue-lobster-v033-3,15.486,1,120,170,0178AA,
M238,Lido Deck,017B77,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/lido-deck-m238,14.84,1,123,119,017B77,
V105-5,Ol' Blue Eyes,556F77,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/ol-blue-eyes-v105-5,14.663,85,111,119,556F77,
5004-8A,Gone Fishing,4A9CA6,https://www.valspar.com/en/colors/browse-colors/lowes/blue/gone-fishing-5004-8a,28.018,74,156,166,4A9CA6,
V137-6,Passageway,596C77,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/passageway-v137-6,14.22,89,108,119,596C77,
V107-5,Folk Blue,4E6D7F,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/folk-blue-v107-5,14.113,78,109,127,4E6D7F,
4004-6A,Splendid Blue,6890AE,https://www.valspar.com/en/colors/browse-colors/lowes/blue/splendid-blue-4004-6a,25.891,104,144,174,6890AE,
V030-3,Amazing Sky,01738E,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/amazing-sky-v030-3,13.371,1,115,142,01738E,
4006-10B,Someday,4491C8,https://www.valspar.com/en/colors/browse-colors/lowes/blue/someday-4006-10b,25.556,68,145,200,4491C8,
P037,Aurora Borealis,536984,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/aurora-borealis-p037,13.538,83,105,132,536984,
8004-38E,Cottage Door,7A8F97,https://www.valspar.com/en/colors/browse-colors/lowes/blue/cottage-door-8004-38e,26.0,122,143,151,7A8F97,
V069-5,Cottage by the Sea,306D88,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/cottage-by-the-sea-v069-5,13.334,48,109,136,306D88,
V106-6,Am I Blue?,396475,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/am-i-blue-v106-6,11.326,57,100,117,396475,
P070,Jimbo's Jersey,01628A,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/jimbos-jersey-p070,10.082,1,98,138,01628A,
5001-6A,Flood Tide,618F99,https://www.valspar.com/en/colors/browse-colors/lowes/blue/flood-tide-5001-6a,24.5,97,143,153,618F99,
V032-3,Journey Into Night,016784,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/journey-into-night-v032-3,10.706,1,103,132,016784,
P110,Night Fever,265E83,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/night-fever-p110,10.075,38,94,131,265E83,
V037-3,Demon Blue,45558D,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/demon-blue-v037-3,9.604,69,85,141,45558D,
5001-8A,Rushing Rapids,4891B0,https://www.valspar.com/en/colors/browse-colors/lowes/blue/rushing-rapids-5001-8a,24.812,72,145,176,4891B0,
V035-3,Blueprint,015E98,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blueprint-v035-3,9.515,1,94,152,015E98,
M345,Kevin's Stang,016168,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/kevins-stang-m345,9.035,1,97,104,016168,
5002-10B,Pool Party,0195B7,https://www.valspar.com/en/colors/browse-colors/lowes/blue/pool-party-5002-10b,24.351,1,149,183,0195B7,
T603,Holiday Velvet,1E586C,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/holiday-velvet-t603,8.421,30,88,108,1E586C,
P031,Blue Jay Crest,015C76,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blue-jay-crest-p031,8.596,1,92,118,015C76,
4005-4A,Gray Lavender,70869B,https://www.valspar.com/en/colors/browse-colors/lowes/blue/gray-lavender-4005-4a,22.962,112,134,155,70869B,
V072-6,Kate's Ring,01537F,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/kates-ring-v072-6,7.694,1,83,127,01537F,
4006-4A,Royal Gray,6C889A,https://www.valspar.com/en/colors/browse-colors/lowes/blue/royal-gray-4006-4a,23.144,108,136,154,6C889A,
V071-6,Cravin' Cobalt,01557D,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/cravin-cobalt-v071-6,7.523,1,85,125,01557D,
8002-44E,Blueberry Festival,498BB8,https://www.valspar.com/en/colors/browse-colors/lowes/blue/blueberry-festival-8002-44e,23.0,73,139,184,498BB8,
M338,Fingal's Cave,0D4C67,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/fingals-cave-m338,6.241,13,76,103,0D4C67,
V069-6,Gulf Coast,015068,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/gulf-coast-v069-6,6.299,1,80,104,015068,
V068-6,Ocean Radiance,015063,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/ocean-radiance-v068-6,6.236,1,80,99,015063,
4008-4A,Pulitzer Blue,698593,https://www.valspar.com/en/colors/browse-colors/lowes/blue/pulitzer-blue-4008-4a,21.988,105,133,147,698593,
M209,Brave New Teal,014F63,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/brave-new-teal-m209,6.219,1,79,99,014F63,
V107-6,Deep Pacific,274B5E,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/deep-pacific-v107-6,6.194,39,75,94,274B5E,
4008-6A,Brookside,5D8699,https://www.valspar.com/en/colors/browse-colors/lowes/blue/brookside-4008-6a,21.73,93,134,153,5D8699,
P034,Nordic Noir,2A4763,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/nordic-noir-p034,5.912,42,71,99,2A4763,
V109-6,Midnight Sonata,1D4864,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/midnight-sonata-v109-6,5.86,29,72,100,1D4864,
V074-6,Deep Ocean Floor,2B406F,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/deep-ocean-floor-v074-6,5.303,43,64,111,2B406F,
8001-44E,Picasso,5287B9,https://www.valspar.com/en/colors/browse-colors/lowes/blue/picasso-8001-44e,22.0,82,135,185,5287B9,
V105-6,Night Swim,1F4049,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/night-swim-v105-6,4.481,31,64,73,1F4049,
T602,Ethereal Dance,184052,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/ethereal-dance-t602,4.447,24,64,82,184052,
4008-4B,Cornflower Blue,6B808C,https://www.valspar.com/en/colors/browse-colors/lowes/blue/cornflower-blue-4008-4b,20.423,107,128,140,6B808C,
8001-43F,Pat-a-Pep,3780B9,https://www.valspar.com/en/colors/browse-colors/lowes/blue/pat-a-pep-8001-43f,20.0,55,128,185,3780B9,
8002-41E,Blue Spirit,3E8094,https://www.valspar.com/en/colors/browse-colors/lowes/blue/blue-spirit-8002-41e,19.0,62,128,148,3E8094,
8002-43E,Cornwall,43809F,https://www.valspar.com/en/colors/browse-colors/lowes/blue/cornwall-8002-43e,19.0,67,128,159,43809F,
8002-45E,Peyton,557CA2,https://www.valspar.com/en/colors/browse-colors/lowes/blue/peyton-8002-45e,19.0,85,124,162,557CA2,
5001-10C,Deep Blue Sea,1080A7,https://www.valspar.com/en/colors/browse-colors/lowes/blue/deep-blue-sea-5001-10c,18.376,16,128,167,1080A7,
8003-46E,Indigo Dreams,607895,https://www.valspar.com/en/colors/browse-colors/lowes/blue/indigo-dreams-8003-46e,18.0,96,120,149,607895,
4007-6B,Bountiful Blue,517689,https://www.valspar.com/en/colors/browse-colors/lowes/blue/bountiful-blue-4007-6b,16.571,81,118,137,517689,
4008-6B,Celebration Blue,51788B,https://www.valspar.com/en/colors/browse-colors/lowes/blue/celebration-blue-4008-6b,17.02,81,120,139,51788B,
5002-10C,Wishing Well,017FA4,https://www.valspar.com/en/colors/browse-colors/lowes/blue/wishing-well-5002-10c,16.839,1,127,164,017FA4,
8001-38F,Best of Both Worlds,01819A,https://www.valspar.com/en/colors/browse-colors/lowes/blue/best-of-both-worlds-8001-38f,17.0,1,129,154,01819A,
8003-41E,Peacock Blues,497A8D,https://www.valspar.com/en/colors/browse-colors/lowes/blue/peacock-blues-8003-41e,17.0,73,122,141,497A8D,
8003-44F,Providence,5A7589,https://www.valspar.com/en/colors/browse-colors/lowes/blue/providence-8003-44f,17.0,90,117,137,5A7589,
4006-4B,Retro-Colonial Blue,587487,https://www.valspar.com/en/colors/browse-colors/lowes/blue/retro-colonial-blue-4006-4b,16.366,88,116,135,587487,
4004-6B,Veranda Blue,4F718A,https://www.valspar.com/en/colors/browse-colors/lowes/blue/veranda-blue-4004-6b,15.326,79,113,138,4F718A,
4005-4B,Thundering Clouds,576F85,https://www.valspar.com/en/colors/browse-colors/lowes/blue/thundering-clouds-4005-4b,15.016,87,111,133,576F85,
8002-40F,Parrot Flight,017B92,https://www.valspar.com/en/colors/browse-colors/lowes/blue/parrot-flight-8002-40f,16.0,1,123,146,017B92,
8004-38F,Flannel Gray,586C74,https://www.valspar.com/en/colors/browse-colors/lowes/blue/flannel-gray-8004-38f,14.0,88,108,116,586C74,
8001-38G,Bayou Serenade,017388,https://www.valspar.com/en/colors/browse-colors/lowes/blue/bayou-serenade-8001-38g,13.0,1,115,136,017388,
8004-40F,In the Deep Blue Sea,5C6C76,https://www.valspar.com/en/colors/browse-colors/lowes/blue/in-the-deep-blue-sea-8004-40f,14.0,92,108,118,5C6C76,
4007-10C,Peek-A-Boo Blue,0169A7,https://www.valspar.com/en/colors/browse-colors/lowes/blue/peek-a-boo-blue-4007-10c,12.354,1,105,167,0169A7,
8001-43G,Biro Blue,10659F,https://www.valspar.com/en/colors/browse-colors/lowes/blue/biro-blue-8001-43g,12.0,16,101,159,10659F,
4004-6C,Atlantic Schooner,39607F,https://www.valspar.com/en/colors/browse-colors/lowes/blue/atlantic-schooner-4004-6c,10.672,57,96,127,39607F,
8002-42F,Deep Universe,01688A,https://www.valspar.com/en/colors/browse-colors/lowes/blue/deep-universe-8002-42f,12.0,1,104,138,01688A,
