name,code,r,g,b,hex,brand,url
"NORTH SEA","PPG1239-6","29","120","171","#1D78AB","PPG","/color/color-families/blues/north-sea"
"BLUE PAISLEY","PPG1238-6","34","130","168","#2282A8","PPG","/color/color-families/blues/blue-paisley"
"ADVENTURE","PPG1151-6","52","120","140","#34788C","PPG","/color/color-families/blues/adventure"
"COSMIC DUST","PPG1157-6","52","118","153","#347699","PPG","/color/color-families/blues/cosmic-dust"
"STARRY NIGHT","PPG1161-6","40","100","146","#286492","PPG","/color/color-families/blues/starry-night"
"BLUE ODYSSEY","PPG1166-6","79","105","151","#4F6997","PPG","/color/color-families/blues/blue-odyssey"
"TEENY BIKINI","PPG1162-6","50","99","149","#326395","PPG","/color/color-families/blues/teeny-bikini"
"BLUE OASIS","PPG1158-6","41","109","147","#296D93","PPG","/color/color-families/blues/blue-oasis"
"ANIMATION","PPG1159-6","29","92","131","#1D5C83","PPG","/color/color-families/blues/animation"
"BRIGADE","PPG1152-6","54","93","115","#365D73","PPG","/color/color-families/blues/brigade"
"AZALEA LEAF","PPG1149-6","74","104","113","#4A6871","PPG","/color/color-families/blues/azalea-leaf"
"SILENT NIGHT","PPG1153-6","82","103","113","#526771","PPG","/color/color-families/blues/silent-night"
"MOUNTAIN LAKE","PPG1156-6","45","89","117","#2D5975","PPG","/color/color-families/blues/mountain-lake"
"CHINESE PORCELAIN","PPG1160-6","58","95","125","#3A5F7D","PPG","/color/color-families/blues/chinese-porcelain"
"BLUE FJORD","PPG1163-6","76","97","119","#4C6177","PPG","/color/color-families/blues/blue-fjord"
"BLUE CLOUD","PPG1164-6","98","113","136","#627188","PPG","/color/color-families/blues/blue-cloud"
"LICENSE TO DREAM","PPG10-22","102","116","134","#667486","PPG","/color/color-families/blues/license-to-dream"
"CANYON BLUE","PPG1155-6","96","123","142","#607B8E","PPG","/color/color-families/blues/canyon-blue"
"PRUSSIAN BLUE","PPG1154-6","93","123","137","#5D7B89","PPG","/color/color-families/blues/prussian-blue"
"HATTERAS GRAY","PPG10-10","92","112","126","#5C707E","PPG","/color/color-families/neutrals/hatteras-gray"
"FREEDOM FOUND","PPG1040-6","101","118","130","#657682","PPG","/color/color-families/neutrals/freedom-found"
"SHEFFIELD GRAY","PPG1041-6","107","118","128","#6B7680","PPG","/color/color-families/neutrals/sheffield-gray"
"FAVORITE FLANNEL","PPG10-19","112","119","126","#70777E","PPG","/color/color-families/neutrals/favorite-flannel"
"IN THE SHADOWS","PPG1039-6","101","110","114","#656E72","PPG","/color/color-families/neutrals/in-the-shadows"
"LAVA GRAY","PPG1038-6","94","104","109","#5E686D","PPG","/color/color-families/neutrals/lava-gray"
"MYSTERIOUS","PPG1037-6","83","94","99","#535E63","PPG","/color/color-families/neutrals/mysterious"
"GOBLIN","PPG1040-7","82","94","104","#525E68","PPG","/color/color-families/neutrals/goblin"
"SOOTHING SAPPHIRE","PPG10-09","72","84","93","#48545D","PPG","/color/color-families/neutrals/soothing-sapphire"
"HIGH SALUTE","PPG1039-7","68","80","86","#445056","PPG","/color/color-families/neutrals/high-salute"
"WITCHCRAFT","PPG1037-7","71","76","80","#474C50","PPG","/color/color-families/neutrals/witchcraft"
"MIDNIGHT HOUR","PPG1038-7","59","72","79","#3B484F","PPG","/color/color-families/neutrals/midnight-hour"
"CAVALRY","PPG1041-7","63","76","90","#3F4C5A","PPG","/color/color-families/neutrals/cavalry"
"PLYMOUTH BLUE","PPG13-27","41","82","102","#295266","PPG","/color/color-families/blues/plymouth-blue"
"REGATTA BAY","PPG1154-7","45","83","103","#2D5367","PPG","/color/color-families/blues/regatta-bay"
"BLUE LAVA","PPG1155-7","46","81","105","#2E5169","PPG","/color/color-families/blues/blue-lava"
"ANNAPOLIS BLUE","PPG1164-7","56","74","102","#384A66","PPG","/color/color-families/blues/annapolis-blue"
"BLUEBERRY PIE","PPG1163-7","49","77","103","#314D67","PPG","/color/color-families/blues/blueberry-pie"
"BLUE TANG","PPG1160-7","42","75","110","#2A4B6E","PPG","/color/color-families/blues/blue-tang"
"CELESTIAL BLUE","PPG1156-7","44","77","105","#2C4D69","PPG","/color/color-families/blues/celestial-blue"
"SAILOR'S COAT","PPG1153-7","51","75","88","#334B58","PPG","/color/color-families/blues/sailor-s-coat"
"BLUE BAYBERRY","PPG1149-7","45","83","96","#2D5360","PPG","/color/color-families/blues/blue-bayberry"
"SHIMMERING SEA","PPG1152-7","43","82","106","#2B526A","PPG","/color/color-families/blues/shimmering-sea"
"SINGING THE BLUES","PPG1159-7","43","77","104","#2B4D68","PPG","/color/color-families/blues/singing-the-blues"
"STUNNING SAPPHIRE","PPG1158-7","24","88","135","#185887","PPG","/color/color-families/blues/stunning-sapphire"
"DRAGONFLY","PPG1162-7","49","74","118","#314A76","PPG","/color/color-families/blues/dragonfly"
"DARING INDIGO","PPG1166-7","55","72","116","#374874","PPG","/color/color-families/blues/daring-indigo"
"BRILLIANT BLUE","PPG1161-7","35","78","134","#234E86","PPG","/color/color-families/blues/brilliant-blue"
"BLUE FLAME","PPG1157-7","0","94","136","#005E88","PPG","/color/color-families/blues/blue-flame"
"JAMAICAN DREAM","PPG1151-7","4","98","122","#04627A","PPG","/color/color-families/blues/jamaican-dream"
"PORT AU PRINCE","PPG1238-7","0","106","147","#006A93","PPG","/color/color-families/blues/port-au-prince"
"RAVE REGATTA","PPG1239-7","0","97","157","#00619D","PPG","/color/color-families/blues/rave-regatta"
"SUDDENLY SAPPHIRE","PPG1242-7","26","88","151","#1A5897","PPG","/color/color-families/blues/suddenly-sapphire"
"FLORENTINE LAPIS","PPG1244-7","28","87","152","#1C5798","PPG","/color/color-families/blues/florentine-lapis"
"RAINBOW BRIGHT","PPG1243-7","40","99","173","#2863AD","PPG","/color/color-families/blues/rainbow-bright"
"COBALT STONE","PPG1241-7","2","100","174","#0264AE","PPG","/color/color-families/blues/cobalt-stone"
"COBALT GLAZE","PPG1240-7","0","114","181","#0072B5","PPG","/color/color-families/blues/cobalt-glaze"
"NEPTUNE","PPG1237-7","0","125","172","#007DAC","PPG","/color/color-families/blues/neptune"
"MEDITERRANEAN BLUE","PPG1236-7","0","144","168","#0090A8","PPG","/color/color-families/blues/mediterranean-blue"
"RIVIERA PARADISE","PPG1233-7","0","154","158","#009A9E","PPG","/color/color-families/aquas/riviera-paradise"
"TEAL WE MEET AGAIN","PPG17-32","0","144","141","#00908D","PPG","/color/color-families/greens/teal-we-meet-again"
"TORRID TURQUOISE","PPG1232-7","0","147","139","#00938B","PPG","/color/color-families/greens/torrid-turquoise"
"ROMANTIC ISLE","PPG1231-7","0","124","117","#007C75","PPG","/color/color-families/aquas/romantic-isle"
"HYPNOTIC SEA","PPG1234-7","0","120","127","#00787F","PPG","/color/color-families/aquas/hypnotic-sea"
"BIMINI BLUE","PPG1235-7","0","122","145","#007A91","PPG","/color/color-families/blues/bimini-blue"
"CARIBBEAN SPLASH","PPG1150-7","0","105","124","#00697C","PPG","/color/color-families/blues/caribbean-splash"
"CARIBBEAN HOLIDAY","PPG13-28","28","107","117","#1C6B75","PPG","/color/color-families/aquas/caribbean-holiday"
"TAHITIAN TREAT","PPG1147-7","0","104","109","#00686D","PPG","/color/color-families/aquas/tahitian-treat"
"EMERALD POOL","PPG1146-7","21","94","96","#155E60","PPG","/color/color-families/aquas/emerald-pool"
"DEEP VERIDIAN","PPG1141-7","17","99","86","#116356","PPG","/color/color-families/greens/deep-veridian"
"EMPRESS TEAL","PPG1142-7","16","96","90","#10605A","PPG","/color/color-families/greens/empress-teal"
"HOLLY LEAF","PPG1143-7","46","90","80","#2E5A50","PPG","/color/color-families/greens/holly-leaf"
"CRYSTAL BALL","PPG1144-7","54","89","85","#365955","PPG","/color/color-families/greens/crystal-ball"
"SEA GLASS","PPG13-30","58","90","85","#3A5A55","PPG","/color/color-families/greens/sea-glass"
"DEEP EMERALD","PPG1148-7","42","84","92","#2A545C","PPG","/color/color-families/aquas/deep-emerald"
"MOUNTAIN PINE","PPG1034-7","59","82","87","#3B5257","PPG","/color/color-families/neutrals/mountain-pine"
"OBSIDIAN","PPG1035-7","68","80","85","#445055","PPG","/color/color-families/neutrals/obsidian"
"NIGHT WATCH","PPG1145-7","60","80","79","#3C504F","PPG","/color/color-families/greens/night-watch"
"ANTIQUE SLATE","PPG13-29","69","92","89","#455C59","PPG","/color/color-families/greens/antique-slate"
"OCEANIA","PPG10-01","66","90","101","#425A65","PPG","/color/color-families/neutrals/oceania"
"DARK GREEN VELVET","PPG1136-7","74","91","81","#4A5B51","PPG","/color/color-families/greens/dark-green-velvet"
"JUNIPER BERRY","PPG1145-6","87","107","107","#576B6B","PPG","/color/color-families/greens/juniper-berry"
"SUPERSTITION","PPG1035-6","91","110","116","#5B6E74","PPG","/color/color-families/neutrals/superstition"
"SMOKY EMERALD","PPG1143-6","76","114","107","#4C726B","PPG","/color/color-families/greens/smoky-emerald"
"EVENING EMERALD","PPG1144-6","86","115","111","#56736F","PPG","/color/color-families/greens/evening-emerald"
"VINING IVY","PPG1148-6","75","115","120","#4B7378","PPG","/color/color-families/aquas/vining-ivy"
"LUCKY SHAMROCK","PPG1146-6","72","122","123","#487A7B","PPG","/color/color-families/aquas/lucky-shamrock"
"CARLISLE","PPG1141-6","69","134","124","#45867C","PPG","/color/color-families/greens/carlisle"
"JERICHO JADE","PPG1142-6","77","134","129","#4D8681","PPG","/color/color-families/greens/jericho-jade"
"JADE JEWEL","PPG1147-6","36","126","129","#247E81","PPG","/color/color-families/aquas/jade-jewel"
"BERMUDA","PPG1150-6","27","125","141","#1B7D8D","PPG","/color/color-families/blues/bermuda"
"SAFE HARBOR","PPG1235-6","30","142","161","#1E8EA1","PPG","/color/color-families/blues/safe-harbor"
"SEA FANTASY","PPG1234-6","26","149","151","#1A9597","PPG","/color/color-families/aquas/sea-fantasy"
"AZURE TIDE","PPG1231-6","43","152","144","#2B9890","PPG","/color/color-families/aquas/azure-tide"
"GRECIAN ISLE","PPG1232-6","0","164","155","#00A49B","PPG","/color/color-families/greens/grecian-isle"
"JAMAICAN SEA","PPG1236-6","38","165","186","#26A5BA","PPG","/color/color-families/blues/jamaican-sea"
"HIGH DIVE","PPG1236-5","89","185","204","#59B9CC","PPG","/color/color-families/blues/high-dive"
"OCEAN CRUISE","PPG1236-4","156","212","225","#9CD4E1","PPG","/color/color-families/blues/ocean-cruise"
"TROPICAL SPLASH","PPG1233-5","112","203","206","#70CBCE","PPG","/color/color-families/aquas/tropical-splash"
"TINT OF TURQUOISE","PPG1232-5","65","191","181","#41BFB5","PPG","/color/color-families/greens/tint-of-turquoise"
"MONTEGO BAY","PPG1233-6","63","186","189","#3FBABD","PPG","/color/color-families/aquas/montego-bay"
"ARTESIAN WELL","PPG1231-5","94","178","170","#5EB2AA","PPG","/color/color-families/aquas/artesian-well"
"BISCAY BAY","PPG1234-5","79","179","179","#4FB3B3","PPG","/color/color-families/aquas/biscay-bay"
"BLUE CALYPSO","PPG1235-5","85","167","182","#55A7B6","PPG","/color/color-families/blues/blue-calypso"
"ACAPULCO CLIFFS","PPG1150-5","78","154","168","#4E9AA8","PPG","/color/color-families/blues/acapulco-cliffs"
"TEAL BAYOU","PPG1147-5","87","161","160","#57A1A0","PPG","/color/color-families/aquas/teal-bayou"
"CATALINA","PPG1142-5","114","164","159","#72A49F","PPG","/color/color-families/greens/catalina"
"TREASURE ISLE","PPG1141-5","96","157","145","#609D91","PPG","/color/color-families/greens/treasure-isle"
"PALMETTO","PPG1146-5","109","154","155","#6D9A9B","PPG","/color/color-families/aquas/palmetto"
"CATHEDRAL GLASS","PPG1148-5","122","153","156","#7A999C","PPG","/color/color-families/aquas/cathedral-glass"
"GREEN GRANITE","PPG1144-5","124","151","147","#7C9793","PPG","/color/color-families/greens/green-granite"
"YUCCA","PPG1143-5","117","151","143","#75978F","PPG","/color/color-families/greens/yucca"
"SPRUCE SHADE","PPG1136-5","145","164","157","#91A49D","PPG","/color/color-families/greens/spruce-shade"
"AQUA SMOKE","PPG1034-5","140","159","160","#8C9FA0","PPG","/color/color-families/neutrals/aqua-smoke"
"SCARBOROUGH","PPG1145-5","128","147","145","#809391","PPG","/color/color-families/greens/scarborough"
"DWARF SPRUCE","PPG1136-6","113","132","125","#71847D","PPG","/color/color-families/greens/dwarf-spruce"
"BLUE BLOOD","PPG1034-6","107","127","129","#6B7F81","PPG","/color/color-families/neutrals/blue-blood"
"SORCERER'S SPELL","PPG10-02","101","125","133","#657D85","PPG","/color/color-families/neutrals/sorcerer-s-spell"
"ARTIFACT","PPG10-16","105","128","139","#69808B","PPG","/color/color-families/neutrals/artifact"
"PUDDLE JUMPER","PPG1035-5","106","131","137","#6A8389","PPG","/color/color-families/neutrals/puddle-jumper"
"TWILIGHT STROLL","PPG10-03","113","137","141","#71898D","PPG","/color/color-families/neutrals/twilight-stroll"
"SYMPHONY OF BLUE","PPG1035-4","137","160","166","#89A0A6","PPG","/color/color-families/aquas/symphony-of-blue"
"PARAKEET PETE","PPG1143-4","148","177","169","#94B1A9","PPG","/color/color-families/greens/parakeet-pete"
"BLUE BY YOU","PPG1035-3","160","183","186","#A0B7BA","PPG","/color/color-families/aquas/blue-by-you"
"HOLLY GLEN","PPG1144-4","162","183","181","#A2B7B5","PPG","/color/color-families/greens/holly-glen"
"BLUE WILLOW","PPG1145-4","168","187","186","#A8BBBA","PPG","/color/color-families/greens/blue-willow"
"MISTY SURF","PPG1034-4","181","200","201","#B5C8C9","PPG","/color/color-families/neutrals/misty-surf"
"GALE FORCE","PPG10-08","191","200","195","#BFC8C3","PPG","/color/color-families/greens/gale-force"
"BLUE SHAMROCK","PPG1136-4","186","203","196","#BACBC4","PPG","/color/color-families/greens/blue-shamrock"
"LAZY RIVER","PPG1148-4","161","189","191","#A1BDBF","PPG","/color/color-families/aquas/lazy-river"
"FROSTY GLADE","PPG1146-4","160","192","191","#A0C0BF","PPG","/color/color-families/aquas/frosty-glade"
"CARIBBEAN GREEN","PPG1141-4","137","186","178","#89BAB2","PPG","/color/color-families/greens/caribbean-green"
"PITTER PATTER","PPG1142-4","155","194","189","#9BC2BD","PPG","/color/color-families/greens/pitter-patter"
"AQUA FIESTA","PPG1147-4","140","195","195","#8CC3C3","PPG","/color/color-families/aquas/aqua-fiesta"
"KINGSTON AQUA","PPG1150-4","143","188","196","#8FBCC4","PPG","/color/color-families/blues/kingston-aqua"
"IDYLLIC ISLE","PPG1235-4","148","200","210","#94C8D2","PPG","/color/color-families/blues/idyllic-isle"
"FLING GREEN","PPG1234-4","142","207","208","#8ECFD0","PPG","/color/color-families/aquas/fling-green"
"TROPICAL HOLIDAY","PPG1231-4","143","205","199","#8FCDC7","PPG","/color/color-families/aquas/tropical-holiday"
"CARIBBEAN CRUSH","PPG17-31","134","199","191","#86C7BF","PPG","/color/color-families/aquas/caribbean-crush"
"ISLE ROYALE","PPG1232-4","128","215","207","#80D7CF","PPG","/color/color-families/greens/isle-royale"
"SILENT RIPPLE","PPG1232-3","171","227","222","#ABE3DE","PPG","/color/color-families/greens/silent-ripple"
"SEASCAPE GREEN","PPG1233-4","181","228","228","#B5E4E4","PPG","/color/color-families/aquas/seascape-green"
"SURF'S UP","PPG1236-3","198","228","235","#C6E4EB","PPG","/color/color-families/blues/surf-s-up"
"PALE SEAFOAM","PPG1233-3","195","231","232","#C3E7E8","PPG","/color/color-families/aquas/pale-seafoam"
"MINERVA","PPG1231-3","181","222","218","#B5DEDA","PPG","/color/color-families/aquas/minerva"
"AQUA WHISPER","PPG1234-3","191","223","223","#BFDFDF","PPG","/color/color-families/aquas/aqua-whisper"
"GALACTICA","PPG1235-3","196","221","226","#C4DDE2","PPG","/color/color-families/blues/galactica"
"EVERGLADE MIST","PPG1150-3","183","215","222","#B7D7DE","PPG","/color/color-families/blues/everglade-mist"
"MISTY AQUA","PPG1147-3","188","219","219","#BCDBDB","PPG","/color/color-families/aquas/misty-aqua"
"VERIDIAN GREEN","PPG1142-3","188","215","212","#BCD7D4","PPG","/color/color-families/greens/veridian-green"
"COSMIC RAYS","PPG1148-3","202","218","218","#CADADA","PPG","/color/color-families/aquas/cosmic-rays"
"MORNING BREEZE","PPG1136-3","213","227","222","#D5E3DE","PPG","/color/color-families/greens/morning-breeze"
"CAVE PEARL","PPG1145-3","214","229","226","#D6E5E2","PPG","/color/color-families/greens/cave-pearl"
"PRISTINE PETAL","PPG1034-3","213","225","224","#D5E1E0","PPG","/color/color-families/neutrals/pristine-petal"
"JULEP GREEN","PPG1146-3","199","219","217","#C7DBD9","PPG","/color/color-families/aquas/julep-green"
"GREEN WAVE","PPG1141-2","195","220","213","#C3DCD5","PPG","/color/color-families/greens/green-wave"
"CASSIOPEIA","PPG1141-3","174","208","201","#AED0C9","PPG","/color/color-families/greens/cassiopeia"
"SEA SPRITE","PPG1143-3","183","204","199","#B7CCC7","PPG","/color/color-families/greens/sea-sprite"
"BABBLING BROOK","PPG1144-3","190","207","205","#BECFCD","PPG","/color/color-families/greens/babbling-brook"
"SKY DIVING","PPG1035-2","198","214","215","#C6D6D7","PPG","/color/color-families/aquas/sky-diving"
"BLUE LULLABY","PPG1143-2","200","215","210","#C8D7D2","PPG","/color/color-families/greens/blue-lullaby"
"THUNDER BAY","PPG1144-2","203","217","215","#CBD9D7","PPG","/color/color-families/greens/thunder-bay"
"MORNING FOG","PPG1144-1","208","219","215","#D0DBD7","PPG","/color/color-families/greens/morning-fog"
"WATERY BLUE","PPG1035-1","207","223","221","#CFDFDD","PPG","/color/color-families/aquas/watery-blue"
"SPRING MIST","PPG1146-2","211","224","222","#D3E0DE","PPG","/color/color-families/aquas/spring-mist"
"PISTACHIO CREAM","PPG1148-2","213","226","225","#D5E2E1","PPG","/color/color-families/aquas/pistachio-cream"
"BIG SKY","PPG1142-2","205","226","222","#CDE2DE","PPG","/color/color-families/greens/big-sky"
"MOUNTAIN DEW","PPG1147-2","207","226","224","#CFE2E0","PPG","/color/color-families/aquas/mountain-dew"
"WATER LILY","PPG1150-2","206","224","227","#CEE0E3","PPG","/color/color-families/blues/water-lily"
"BLUE PHLOX","PPG1235-2","210","230","232","#D2E6E8","PPG","/color/color-families/blues/blue-phlox"
"PLATEAU","PPG1234-2","211","231","229","#D3E7E5","PPG","/color/color-families/aquas/plateau"
"SWAN LAKE","PPG1231-2","197","229","226","#C5E5E2","PPG","/color/color-families/aquas/swan-lake"
"CASCADE","PPG1232-2","212","237","230","#D4EDE6","PPG","/color/color-families/greens/cascade"
"SEASPRAY","PPG1233-2","210","235","234","#D2EBEA","PPG","/color/color-families/aquas/seaspray"
"ENCHANTED EVENING","PPG1236-2","211","233","236","#D3E9EC","PPG","/color/color-families/blues/enchanted-evening"
"BREATHLESS","PPG1236-1","222","236","237","#DEECED","PPG","/color/color-families/blues/breathless"
"FREE SPIRIT","PPG1233-1","222","238","237","#DEEEED","PPG","/color/color-families/aquas/free-spirit"
"ICE BLUE","PPG1232-1","225","237","230","#E1EDE6","PPG","/color/color-families/greens/ice-blue"
