code,hex,collection,name,description,lrv,usage,url
DEFD59,#3D3F53,Front Door Limited Edition,INDIGO WASH,"Indigo Wash is a calming, stable and timeless deep shade of blue that an ideal choice for those who seek a classic and elegant front door color. With subtle red undertones, this hue takes on characteristics of a mysterious deep purple color. A classic pairing with indigo is crisp white and gray for a traditional scheme or pair with other blues for a monochromatic scheme.",,,https://www.dunnedwards.com/colors/browser/defd59/
DEFD60,#344A61,Front Door Limited Edition,STILL WATERS RUN DEEP,"Still Waters Run Deep is a classic navy blue with traditional elegance and a nod to nautical. With a touch of violet, Still Waters Run Deep is a study in graceful refinement. Pair with crisp white and bright red for an Americana palette or with warm neutrals and coral as an updated twist on tradition.",,,https://www.dunnedwards.com/colors/browser/defd60/
DE6370,#60605E,Front Door Limited Edition,CHARCOAL SMUDGE,"Charcoal Smudge is a dark, charcoal gray with a hint of green undertone and part of our Cool Neutrals Collection. As a blend of gray and black, charcoal grays are very close to black but brighter and a sophisticated alternative to black for color palettes. Try Charcoal Smudge on an accent wall, in a powder room or on cabinetry for a dramatic effect.",,,https://www.dunnedwards.com/colors/browser/de6370/
DEA181,#384543,Front Door Limited Edition,REFINED GREEN,"Refined Green is a deep, blackened green with a touch of blue that adds drama and intrigue. A bespoke, saturated hue with ties to the beauty of nature, Refined Green adds a comforting, cozy touch to the entry. Pair with off-whites and warm grays for timeless appeal.",,,https://www.dunnedwards.com/colors/browser/dea181/
DEA183,#455559,Front Door Limited Edition,DARK SHADOWS,"Dark Shadows is a deep, blacked blue with a touch of green that can read as a complex black paint color with mysterious qualities. Rich and masculine, Dark Shadows adds a dignified perception to the front entry. Pair with warm neutrals and off-whites for a refined, restrained palette.",,,https://www.dunnedwards.com/colors/browser/dea183/
DE6230,#817A69,Front Door Limited Edition,CENTER RIDGE,"Center Ridge is a deep, earthy warm gray-green with a touch of yellow with an enriching, comfortable quality. Organic and nature-inspired, Center Ridge is a splendid choice for modern and bungalow home styles. Pair with other light, muted gray-greens for a monochromatic touch or add a splash of apricot and lemon for true outdoor inspiration.",,,https://www.dunnedwards.com/colors/browser/de6230/
DET680,#4F4744,Front Door Limited Edition,ESPRESSO MACCHIATO,"Espresso Macchiato is a deep, dark-roasted brown with a touch of red that envelopes the senses. Rich in character, Espresso Macchiato add drama to the entry. Pair with warm white and muted sage for a nod to the local coffee shop.",,,https://www.dunnedwards.com/colors/browser/det680/
DEFD61,#838287,Front Door Limited Edition,WINDING ROAD,"Winding Road is a dark, concrete gray with a touch of violet that beckons one to the call of the open road. Moody and sophisticated, elevate your entry with Winding Road. Pair with subtle warm whites and beiges for a refined, masculine palette.",,,https://www.dunnedwards.com/colors/browser/defd61/
DEFD62,#424E4E,Front Door Limited Edition,TOTAL ECLIPSE,"Total Eclipse is a dark, complex black hue with green and blue undertones. Elevate your front entry with this enigmatic color to bring on the drama. Pair with light cool neutrals to complete this classic palette.",,,https://www.dunnedwards.com/colors/browser/defd62/
DET629,#676965,Front Door Limited Edition,FADE TO BLACK,"Fade to Black is a deep, dusty off-black with a touch of green and yellow undertones. Cinematically inspired, Fade to Black is an ideal color for an impactful entry. Pair with cool whites and neutrals for modern appeal.",,,https://www.dunnedwards.com/colors/browser/det629/
DE6350,#3E3F41,Front Door Limited Edition,DARK ENGINE,"Dark Engine is a deep, chic black with a touch of violet and blue. For bold impact with a stylish touch, Dark Engine is an ideal choice for the entry. Pair with crisp white for a timeless, black and white color palette.",,,https://www.dunnedwards.com/colors/browser/de6350/
DET403,#AF9690,"Then, Now & Forever",ROSE MAUVE,"Rose Mauve is a faded, aged rose color and part of our Then, Now & Forever® Collection. As a historic color noted from our Victorian era research, Rose Mauve is an elegant, subtle hue that can act as a neutral. Try it in a bedroom to give a welcoming, restful atmosphere.",,,https://www.dunnedwards.com/colors/browser/det403/
DET404,#93807F,"Then, Now & Forever",CALIFORNIA DREAMIN',"Muted grape paint color with a wash of gray, California Dreamin' evokes the splendor of vineyards in the morning mist. Use this earthy purple as a grounding element that hints at happier days ahead.",,,https://www.dunnedwards.com/colors/browser/det404/
DET410,#A54049,"Then, Now & Forever",FLORIOGRAPHY,,,,https://www.dunnedwards.com/colors/browser/det410/
DET413,#684141,"Then, Now & Forever",FOLKLORE,"Folklore color is a deep, muted reddish-brown shade that evokes warmth and earthiness. It carries a vintage, rustic feel, reminiscent of aged leather or autumn leaves. This color is versatile in design, offering a grounded and rich backdrop for natural or vintage-inspired themes.",,,https://www.dunnedwards.com/colors/browser/det413/
DET414,#986E6E,"Then, Now & Forever",HOMESTEAD RED,,,,https://www.dunnedwards.com/colors/browser/det414/
DET416,#D2A5A3,"Then, Now & Forever",LA VIE EN ROSE,"The color of heirloom roses or the perfect pink sunset over Paris, La Vie en Rose captures a sense of romanticism and innocence.",,,https://www.dunnedwards.com/colors/browser/det416/
DET420,#B34B47,"Then, Now & Forever",LADY IN RED,"Lady in Red is a strong, classic red with yellow undertones and one of our historically-accurate hues of the Then, Now & Forever® collection. Inspired by vintage images showing Victorian-era women wearing red capes and gowns, especially during the holidays, Lady in Red is a perfect red for classic front door appeal.",,,https://www.dunnedwards.com/colors/browser/det420/
DET423,#91433E,"Then, Now & Forever",RED CRAFT,"This crisp apple red paint color brings with it an appreciation for all things hand-crafted and expertly made. Bright, bold, and traditional, it imparts the rich color of bricks while adding a touch of history.",,,https://www.dunnedwards.com/colors/browser/det423/
DET431,#F3E4D3,"Then, Now & Forever",COTTON CLUB,,,,https://www.dunnedwards.com/colors/browser/det431/
DET432,#CB8E81,"Then, Now & Forever",ROSE DE MAI,"Named after the French rose that only blooms in May, Rose de Mai is a dusty, tea rose paint color that feels romantic and distinguished.",,,https://www.dunnedwards.com/colors/browser/det432/
DET433,#D2A694,"Then, Now & Forever",TIFFANY ROSE,,,,https://www.dunnedwards.com/colors/browser/det433/
DET434,#E6B4A6,"Then, Now & Forever",CITY OF PINK ANGELS,"Bask in comfort and class with this soft pink paint color. A more traditional version of the hue, it has been found in historic Spanish Colonial Missions and Italianate Victorian buildings, but it also feels right at home.",,,https://www.dunnedwards.com/colors/browser/det434/
DET435,#EC9580,"Then, Now & Forever",PRESIDIO PEACH,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/det435/
DET441,#7F4E47,"Then, Now & Forever",REVIVAL RED,,,,https://www.dunnedwards.com/colors/browser/det441/
DET442,#76443E,"Then, Now & Forever",ROCKY MOUNTAIN RED,,,,https://www.dunnedwards.com/colors/browser/det442/
DET445,#E0B695,"Then, Now & Forever",OAKLEY APRICOT,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/det445/
DET450,#935444,"Then, Now & Forever",PRAIRIE CLAY,,,,https://www.dunnedwards.com/colors/browser/det450/
DET452,#E2C4AF,"Then, Now & Forever",GYPSUM ROSE,"Gypsum Rose is a soft, blush beige color with peach undertones, offering a warm and understated look. Taking its name from the rose-like formations of crystal clusters of gypsum found in deserts throughout the world, this muted sandy color adds an earthy feel to any design.",,,https://www.dunnedwards.com/colors/browser/det452/
DET453,#976352,"Then, Now & Forever",MAJOLICA EARTHENWARE,,,,https://www.dunnedwards.com/colors/browser/det453/
DET457,#CDA894,"Then, Now & Forever",HALF MOON BAY BLUSH,,,,https://www.dunnedwards.com/colors/browser/det457/
DET460,#F3A347,"Then, Now & Forever",O'BRIEN ORANGE,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/det460/
DET461,#F6B96B,"Then, Now & Forever",CITRUS HONEY,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/det461/
DET462,#FEA051,"Then, Now & Forever",BITTERSWEET,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/det462/
DET463,#EEA372,"Then, Now & Forever",PRAIRIE SUN,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/det463/
DET464,#D48C46,"Then, Now & Forever",COGNAC,"This amber-infused orange was a popular earthy orange and noted in the Harrison Bros & Co Town & Country card during the Victorian Era and was referenced in other architectural style research documents. During the Prohibition years in the 1920s, speakeasies provided a way for the party crowd to still drink. The Sidecar, one of the Prohibition Era's most popular drinks included Cognac, Cointreau, and lemon juice.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/det464/
DET465,#B67350,"Then, Now & Forever",OUTLAWED ORANGE,,,,https://www.dunnedwards.com/colors/browser/det465/
DET466,#BF764C,"Then, Now & Forever",MONARCH MIGRATION,"Found in historic Victorian and Arts & Crafts homes, this orange ochre paint color is an earthy hue that was named for the monarch butterfly migration that happens along the West Coast each fall.",,,https://www.dunnedwards.com/colors/browser/det466/
DET467,#9A5F3F,"Then, Now & Forever",HARRISON RUST,"Harrison Rust is a dark brick-brown, rust orange and one of the historic colors in our Then, Now & Forever® Collection. As a historic hue discovered on Victorian architecture, this is a great color for Victorians, Craftsman and Spanish style homes. As an interior-only color, this moody hue is perfect for accent walls, dining rooms and theater rooms to add drama.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/det467/
DET468,#CC9469,"Then, Now & Forever",SANTA FE SUNRISE,,,,https://www.dunnedwards.com/colors/browser/det468/
DET469,#DAA36F,"Then, Now & Forever",WESTERN SUNRISE,,,,https://www.dunnedwards.com/colors/browser/det469/
DET470,#F1DDA2,"Then, Now & Forever",HONEY NECTAR,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/det470/
DET471,#DDCB91,"Then, Now & Forever",SONOMA CHARDONNAY,"Sonoma Chardonnay color is a grassy yellow inspired by the legendary wine region of Sonoma County, California. This historically-accurate color is referenced in our Victorian and International research. Try Sonoma Chardonnay in the foyer or kitchen for a refreshingly bright spot of color.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/det471/
DET472,#EEC987,"Then, Now & Forever",OCHRE REVIVAL,"This ochre yellow paint color brings a bit of levity to classic design styles such as Victorian, Italianate, 20th Century Revival, Arts & Crafts, Craftsman, Art Deco and Spanish Mediterranean. This hue brightens up any room while adding a sense of historical significance.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/det472/
