brand,code,name,hex,rgb
sw,OUTGOING-ORANGE-SW-6641,Outgoing Orange,#E6955F,230,149,95
sw,RHUMBA-ORANGE-SW-6642,Rhumba Orange,#CB7841,203,120,65
sw,YAM-SW-6643,Yam,#C36F3E,195,111,62
sw,FLAN-SW-6652,Flan,#F4D4AF,244,212,175
sw,DELICIOUS-MELON-SW-6653,Delicious Melon,#F5C894,245,200,148
sw,SURPRISE-AMBER-SW-6654,Surprise Amber,#EFB57A,239,181,122
sw,ADVENTURE-ORANGE-SW-6655,Adventure Orange,#E69F5F,230,159,95
sw,SERAPE-SW-6656,Serape,#D88B4D,216,139,77
sw,AMBER-WAVE-SW-6657,Amber Wave,#D28240,210,130,64
sw,EARTHEN-JUG-SW-7703,Earthen Jug,#A85E39,168,94,57
